,Car_id,Date,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region
4166,C_CND_004167,7/25/2022,Male,148.5,Suburban Ford,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,53546-9427,SUV,8823757,Janesville
4167,C_CND_004168,7/25/2022,Male,148.5,Tri-State Mack Inc,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,27000,85257-3102,Hatchback,6105931,Scottsdale
4168,C_CND_004169,7/25/2022,Male,148.5,U-Haul CO,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Red,13000,78758-7841,Hatchback,8651380,Austin
4169,C_CND_004170,7/25/2022,Male,16169.999999999998,Progressive Shippers Cooperative Association No,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,53546-9427,Passenger,7935165,Janesville
4170,C_CND_004171,7/25/2022,Female,7370.0,Rabun Used Car Sales,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,85257-3102,Hatchback,7700235,Austin
4171,C_CND_004172,7/25/2022,Male,11132.0,Progressive Shippers Cooperative Association No,Volvo,S40,Overhead Camshaft,Manual,Black,36200,53546-9427,Sedan,6980974,Janesville
4172,C_CND_004173,7/25/2022,Male,6589.0,Rabun Used Car Sales,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19000,85257-3102,Sedan,6496260,Scottsdale
4173,C_CND_004174,7/25/2022,Female,9955.0,Race Car Help,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,78758-7841,Hatchback,7878156,Austin
4174,C_CND_004175,7/25/2022,Female,148.5,Saab-Belle Dodge,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,31000,60504-7114,SUV,7496203,Aurora
4175,C_CND_004176,7/25/2022,Male,6842.0,Nebo Chevrolet,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Red,21001,06457-3834,Hardtop,6501879,Middletown
4176,C_CND_004177,7/25/2022,Female,9130.0,Star Enterprises Inc,Volvo,S40,Overhead Camshaft,Manual,Black,36000,99301-3882,Sedan,8079456,Pasco
4177,C_CND_004178,7/25/2022,Male,9922.0,Suburban Ford,Ford,F-Series,Overhead Camshaft,Manual,Red,13000,53546-9427,Passenger,7912246,Janesville
4178,C_CND_004179,7/25/2022,Male,148.5,Tri-State Mack Inc,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,28000,85257-3102,Hatchback,6105831,Scottsdale
4179,C_CND_004180,7/25/2022,Male,148.5,New Castle Ford Lincoln Mercury,Mercedes-B,M-Class,Overhead Camshaft,Manual,Red,25001,60504-7114,Hardtop,8790503,Aurora
4180,C_CND_004181,7/25/2022,Male,7205.0,Pars Auto Sales,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,42001,38701-8047,Hardtop,8450164,Greenville
4181,C_CND_004182,7/25/2022,Male,6050.0,Saab-Belle Dodge,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,41001,60504-7114,Hardtop,6177634,Aurora
4182,C_CND_004183,7/25/2022,Female,148.5,Suburban Ford,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,22000,53546-9427,Hatchback,7800291,Middletown
4183,C_CND_004184,7/25/2022,Male,148.5,Tri-State Mack Inc,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Black,22000,85257-3102,Passenger,7530978,Aurora
4184,C_CND_004185,7/25/2022,Female,148.5,U-Haul CO,Nissan,Frontier,Overhead Camshaft,Manual,Black,53000,78758-7841,Hatchback,7791461,Greenville
4185,C_CND_004186,7/25/2022,Female,22055.0,Progressive Shippers Cooperative Association No,Volvo,S40,Overhead Camshaft,Manual,Red,22500,53546-9427,Sedan,6102250,Pasco
4186,C_CND_004187,7/25/2022,Female,10208.0,Rabun Used Car Sales,Honda,Civic,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,85257-3102,Hatchback,7662986,Janesville
4187,C_CND_004188,7/25/2022,Male,6451.5,Race Car Help,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Black,26500,78758-7841,Hatchback,7877487,Scottsdale
4188,C_CND_004189,7/25/2022,Male,4961.0,Ryder Truck Rental and Leasing,Ford,F-Series,Overhead Camshaft,Manual,Black,38000,06457-3834,Passenger,7390875,Austin
4189,C_CND_004190,7/25/2022,Female,20515.0,Saab-Belle Dodge,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43500,60504-7114,Sedan,7470973,Janesville
4190,C_CND_004191,7/26/2022,Male,148.5,Iceberg Rentals,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000,53546-9427,Hatchback,6419609,Janesville
4191,C_CND_004192,7/26/2022,Male,5940.0,McKinney Dodge Chrysler Jeep,Ford,Mustang,Overhead Camshaft,Manual,Red,25000,85257-3102,Hatchback,6101476,Scottsdale
4192,C_CND_004193,7/26/2022,Male,11880.0,Motor Vehicle Branch Office,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,19000,78758-7841,Hatchback,7653689,Austin
4193,C_CND_004194,7/26/2022,Male,5500.0,Nebo Chevrolet,Volkswagen,Jetta,Overhead Camshaft,Manual,Red,24001,06457-3834,Passenger,6905181,Middletown
4194,C_CND_004195,7/26/2022,Female,5472.5,New Castle Ford Lincoln Mercury,Hyundai,Accent,Overhead Camshaft,Manual,Black,18500,60504-7114,Hatchback,7183326,Aurora
4195,C_CND_004196,7/26/2022,Male,148.5,Pars Auto Sales,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Red,19000,38701-8047,Sedan,7790719,Greenville
4196,C_CND_004197,7/26/2022,Male,23100.0,Pitre Buick-Pontiac-Gmc of Scottsdale,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Red,41000,99301-3882,Sedan,8703614,Pasco
4197,C_CND_004198,7/26/2022,Male,19140.0,Ryder Truck Rental and Leasing,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,41000,06457-3834,Hardtop,8153927,Middletown
4198,C_CND_004199,7/26/2022,Male,8277.5,Race Car Help,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27500,78758-7841,Passenger,7499263,Austin
4199,C_CND_004200,7/26/2022,Male,23298.0,Saab-Belle Dodge,Mitsubishi,Eclipse,Overhead Camshaft,Manual,Pale White,12800,60504-7114,Hardtop,7621456,Aurora
4200,C_CND_004201,7/26/2022,Male,7864.999999999999,Saab-Belle Dodge,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Pale White,26000,60504-7114,Sedan,6563714,Aurora
4201,C_CND_004202,7/26/2022,Male,8580.0,Suburban Ford,Chevrolet,Malibu,DoubleÂ Overhead Camshaft,Auto,Red,21000,53546-9427,Hardtop,8999305,Janesville
4202,C_CND_004203,7/26/2022,Male,14300.0,Star Enterprises Inc,Hyundai,Accent,Overhead Camshaft,Manual,Black,18000,99301-3882,Hatchback,7262972,Pasco
4203,C_CND_004204,7/26/2022,Female,19437.0,Suburban Ford,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Red,31700,53546-9427,Passenger,6355621,Janesville
4204,C_CND_004205,7/26/2022,Male,148.5,Ryder Truck Rental and Leasing,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,06457-3834,Sedan,7119820,Middletown
4205,C_CND_004206,7/26/2022,Male,12765.5,Saab-Belle Dodge,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39050,60504-7114,SUV,8389150,Aurora
4206,C_CND_004207,7/26/2022,Male,7150.0,Scrivener Performance Engineering,Ford,Ranger,Overhead Camshaft,Manual,Black,18000,38701-8047,Hatchback,7618818,Greenville
4207,C_CND_004208,7/26/2022,Male,12870.0,Star Enterprises Inc,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,99301-3882,SUV,6309115,Pasco
4208,C_CND_004209,7/26/2022,Male,14454.0,Suburban Ford,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22401,53546-9427,Hatchback,7043654,Janesville
4209,C_CND_004210,7/26/2022,Female,148.5,Tri-State Mack Inc,Toyota,Tacoma,Overhead Camshaft,Manual,Red,82001,85257-3102,Hatchback,6123324,Austin
4210,C_CND_004211,7/26/2022,Male,11330.0,U-Haul CO,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Red,15001,78758-7841,Hatchback,6585685,Austin
4211,C_CND_004212,7/26/2022,Female,148.5,Capitol KIA,Lincoln,Town car,Overhead Camshaft,Manual,Pale White,33000,38701-8047,Hatchback,8757681,Greenville
4212,C_CND_004213,7/26/2022,Male,10175.0,U-Haul CO,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,Pale White,27001,78758-7841,Hardtop,7646188,Austin
4213,C_CND_004214,7/26/2022,Female,7821.0,Chrysler Plymouth,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Red,57000,53546-9427,SUV,6652714,Janesville
4214,C_CND_004215,7/26/2022,Male,22110.0,Classic Chevy,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,85257-3102,Sedan,8123091,Scottsdale
4215,C_CND_004216,7/26/2022,Male,5775.0,Clay Johnson Auto Sales,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Black,9000,78758-7841,Passenger,8583756,Austin
4216,C_CND_004217,7/26/2022,Male,5340.5,Diehl Motor CO Inc,Acura,RL,Overhead Camshaft,Manual,Red,34500,06457-3834,SUV,8740322,Middletown
4217,C_CND_004218,7/26/2022,Female,5115.0,Enterprise Rent A Car,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Red,19000,60504-7114,Hatchback,6666978,Aurora
4218,C_CND_004219,7/26/2022,Female,13200.0,Scrivener Performance Engineering,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Red,13000,38701-8047,Hatchback,7733072,Scottsdale
4219,C_CND_004220,7/26/2022,Male,19580.0,Star Enterprises Inc,Ford,F-Series,Overhead Camshaft,Manual,Red,13000,99301-3882,Passenger,8911828,Austin
4220,C_CND_004221,7/26/2022,Male,8690.0,Suburban Ford,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,16000,53546-9427,Sedan,7968845,Middletown
4221,C_CND_004222,7/26/2022,Male,5005.0,Tri-State Mack Inc,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Red,20000,85257-3102,Hatchback,7906997,Aurora
4222,C_CND_004223,7/26/2022,Male,4510.0,U-Haul CO,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000,78758-7841,SUV,8550506,Greenville
4223,C_CND_004224,7/26/2022,Female,6985.0,Buddy Storbeck's Diesel Service Inc,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,13000,06457-3834,Passenger,7198650,Pasco
4224,C_CND_004225,7/26/2022,Male,8525.0,C & M Motors Inc,Plymouth,Voyager,Overhead Camshaft,Manual,Red,20000,60504-7114,Passenger,7744343,Janesville
4225,C_CND_004226,7/27/2022,Male,19800.0,Progressive Shippers Cooperative Association No,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,22000,53546-9427,Passenger,6588387,Janesville
4226,C_CND_004227,7/27/2022,Male,148.5,Tri-State Mack Inc,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Red,33000,85257-3102,SUV,8775438,Scottsdale
4227,C_CND_004228,7/27/2022,Male,13475.0,Buddy Storbeck's Diesel Service Inc,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Red,31501,06457-3834,Hatchback,8447854,Middletown
4228,C_CND_004229,7/27/2022,Female,8690.0,Gartner Buick Hyundai Saab,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,22000,38701-8047,Sedan,8243771,Greenville
4229,C_CND_004230,7/27/2022,Male,7595.5,Capitol KIA,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,26500,38701-8047,Sedan,8198368,Scottsdale
4230,C_CND_004231,7/30/2022,Male,13805.0,Rabun Used Car Sales,BMW,528i,Overhead Camshaft,Manual,Pale White,14500,85257-3102,SUV,8707947,Scottsdale
4231,C_CND_004232,7/30/2022,Male,11770.0,Race Car Help,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,41000,78758-7841,SUV,7761563,Austin
4232,C_CND_004233,7/30/2022,Female,24200.0,Ryder Truck Rental and Leasing,Chrysler,Concorde,Overhead Camshaft,Manual,Black,18000,06457-3834,SUV,7127721,Middletown
4233,C_CND_004234,7/30/2022,Female,25190.0,Saab-Belle Dodge,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33000,60504-7114,SUV,6497242,Aurora
4234,C_CND_004235,7/30/2022,Male,28270.0,Scrivener Performance Engineering,Volvo,S40,Overhead Camshaft,Manual,Red,22000,38701-8047,Sedan,7877016,Greenville
4235,C_CND_004236,7/30/2022,Male,7260.0,U-Haul CO,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,78758-7841,Sedan,6415654,Austin
4236,C_CND_004237,7/30/2022,Male,148.5,Buddy Storbeck's Diesel Service Inc,Toyota,4Runner,Overhead Camshaft,Manual,Black,25000,06457-3834,Sedan,6943675,Middletown
4237,C_CND_004238,7/30/2022,Male,10296.0,Tri-State Mack Inc,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Red,45000,85257-3102,Hardtop,6956028,Austin
4238,C_CND_004239,7/30/2022,Female,8635.0,Capitol KIA,Pontiac,Bonneville,Overhead Camshaft,Manual,Black,36000,38701-8047,Hatchback,7197347,Greenville
4239,C_CND_004240,7/30/2022,Male,26675.0,Chrysler of Tri-Cities,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12500,99301-3882,Hatchback,8354255,Pasco
4240,C_CND_004241,7/30/2022,Male,15949.999999999998,C & M Motors Inc,Buick,Park Avenue,Overhead Camshaft,Manual,Pale White,23000,60504-7114,Hatchback,6008927,Aurora
4241,C_CND_004242,7/30/2022,Male,148.5,Capitol KIA,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Red,29000,38701-8047,Passenger,8824170,Greenville
4242,C_CND_004243,7/30/2022,Male,19519.5,Chrysler of Tri-Cities,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17450,99301-3882,Hatchback,7931386,Pasco
4243,C_CND_004244,7/30/2022,Male,148.5,Chrysler Plymouth,Honda,Passport,Overhead Camshaft,Manual,Pale White,27001,53546-9427,Hatchback,8359010,Janesville
4244,C_CND_004245,7/30/2022,Male,5780.5,Classic Chevy,Dodge,Viper,Overhead Camshaft,Manual,Black,26501,85257-3102,SUV,8130934,Scottsdale
4245,C_CND_004246,7/30/2022,Male,8250.0,Classic Chevy,Ford,Ranger,Overhead Camshaft,Manual,Black,18001,85257-3102,Hardtop,7770336,Austin
4246,C_CND_004247,7/30/2022,Male,4477.0,Iceberg Rentals,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14000,53546-9427,Passenger,7263964,Janesville
4247,C_CND_004248,7/30/2022,Male,5005.0,McKinney Dodge Chrysler Jeep,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,26000,85257-3102,SUV,6374017,Scottsdale
4248,C_CND_004249,7/30/2022,Male,4675.0,Motor Vehicle Branch Office,Lexus,LS400,Overhead Camshaft,Manual,Red,13000,78758-7841,Sedan,8572906,Austin
4249,C_CND_004250,7/30/2022,Female,148.5,Enterprise Rent A Car,Toyota,Tacoma,Overhead Camshaft,Manual,Red,82001,60504-7114,Hardtop,8102717,Aurora
4250,C_CND_004251,7/30/2022,Male,5720.0,Chrysler of Tri-Cities,Plymouth,Prowler,Overhead Camshaft,Manual,Red,71000,99301-3882,Hatchback,7885099,Austin
4251,C_CND_004252,7/30/2022,Female,6499.9,Chrysler Plymouth,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,41900,53546-9427,Hatchback,7971684,Middletown
4252,C_CND_004253,7/30/2022,Female,148.5,Classic Chevy,Buick,LeSabre,Overhead Camshaft,Manual,Black,20000,85257-3102,Sedan,7754308,Aurora
4253,C_CND_004254,7/30/2022,Female,7370.0,Clay Johnson Auto Sales,Audi,A6,Overhead Camshaft,Manual,Pale White,24000,78758-7841,SUV,7442470,Greenville
4254,C_CND_004255,7/30/2022,Male,148.5,Diehl Motor CO Inc,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Black,31000,06457-3834,SUV,6092369,Pasco
4255,C_CND_004256,7/31/2022,Male,26400.0,Star Enterprises Inc,Dodge,Durango,Overhead Camshaft,Manual,Red,31000,99301-3882,SUV,6466049,Pasco
4256,C_CND_004257,7/31/2022,Male,24200.0,Suburban Ford,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,53546-9427,SUV,8756158,Janesville
4257,C_CND_004258,7/31/2022,Male,35750.0,Tri-State Mack Inc,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,85257-3102,Hatchback,6776036,Scottsdale
4258,C_CND_004259,7/31/2022,Male,8866.0,U-Haul CO,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Red,69000,78758-7841,SUV,6355442,Austin
4259,C_CND_004260,7/31/2022,Male,44000.0,Progressive Shippers Cooperative Association No,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,53546-9427,SUV,8082715,Janesville
4260,C_CND_004261,7/31/2022,Male,9075.0,Chrysler Plymouth,BMW,323i,Overhead Camshaft,Manual,Red,21000,53546-9427,Hatchback,7969590,Janesville
4261,C_CND_004262,7/31/2022,Male,7502.0,Classic Chevy,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17000,85257-3102,Hatchback,6325967,Scottsdale
4262,C_CND_004263,7/31/2022,Male,14850.0,Hatfield Volkswagen,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,12000,99301-3882,Hardtop,8421502,Pasco
4263,C_CND_004264,7/31/2022,Male,24838.0,Enterprise Rent A Car,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Black,14800,60504-7114,SUV,8933267,Aurora
4264,C_CND_004265,7/31/2022,Male,148.5,Gartner Buick Hyundai Saab,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Red,41000,38701-8047,Sedan,7243372,Greenville
4265,C_CND_004266,7/31/2022,Male,21560.0,Clay Johnson Auto Sales,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Red,21000,78758-7841,Hatchback,7468762,Austin
4266,C_CND_004267,7/31/2022,Male,9075.0,Diehl Motor CO Inc,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Red,41000,06457-3834,Passenger,6600721,Middletown
4267,C_CND_004268,7/31/2022,Male,13882.0,Enterprise Rent A Car,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Red,12200,60504-7114,SUV,6924944,Aurora
4268,C_CND_004269,7/31/2022,Male,12210.0,Gartner Buick Hyundai Saab,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,22000,38701-8047,Passenger,6283028,Greenville
4269,C_CND_004270,7/31/2022,Male,15510.0,Hatfield Volkswagen,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Red,21001,99301-3882,Hatchback,6530773,Pasco
4270,C_CND_004271,7/31/2022,Male,5164.5,New Castle Ford Lincoln Mercury,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Black,22500,60504-7114,Passenger,7130324,Aurora
4271,C_CND_004272,7/31/2022,Female,10450.0,Pars Auto Sales,Mercedes-B,CL500,Overhead Camshaft,Manual,Red,29000,38701-8047,SUV,6937744,Greenville
4272,C_CND_004273,7/31/2022,Male,12650.0,Pitre Buick-Pontiac-Gmc of Scottsdale,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,99301-3882,Sedan,7964987,Pasco
4273,C_CND_004274,7/31/2022,Female,6710.0,Progressive Shippers Cooperative Association No,Mercury,Grand Marquis,Overhead Camshaft,Manual,Red,71000,53546-9427,SUV,8255955,Janesville
4274,C_CND_004275,7/31/2022,Female,6349.75,Rabun Used Car Sales,Buick,Park Avenue,Overhead Camshaft,Manual,Black,29250,85257-3102,Hatchback,6033805,Scottsdale
4275,C_CND_004276,7/31/2022,Male,8139.999999999999,Enterprise Rent A Car,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,60504-7114,Hatchback,8107904,Janesville
4276,C_CND_004277,7/31/2022,Male,7480.0,Gartner Buick Hyundai Saab,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,38701-8047,Hatchback,6051637,Scottsdale
4277,C_CND_004278,7/31/2022,Male,148.5,Hatfield Volkswagen,Nissan,Frontier,Overhead Camshaft,Manual,Black,53000,99301-3882,Hatchback,7111358,Austin
4278,C_CND_004279,7/31/2022,Male,8695.5,Iceberg Rentals,Mitsubishi,Eclipse,DoubleÂ Overhead Camshaft,Auto,Black,27500,53546-9427,Hatchback,6532595,Middletown
4279,C_CND_004280,7/31/2022,Male,7645.0,McKinney Dodge Chrysler Jeep,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,85257-3102,Hatchback,8183949,Aurora
4280,C_CND_004281,8/1/2022,Male,13365.0,Rabun Used Car Sales,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Red,19500,85257-3102,Sedan,6321691,Scottsdale
4281,C_CND_004282,8/1/2022,Male,24750.0,Race Car Help,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54000,78758-7841,SUV,6373422,Austin
4282,C_CND_004283,8/1/2022,Male,18150.0,Hatfield Volkswagen,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Red,45000,99301-3882,SUV,7447299,Pasco
4283,C_CND_004284,8/1/2022,Male,148.5,Iceberg Rentals,Chevrolet,Impala,Overhead Camshaft,Manual,Red,22000,53546-9427,Hatchback,6817487,Janesville
4284,C_CND_004285,8/1/2022,Male,14338.5,Iceberg Rentals,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Red,45350,53546-9427,Hatchback,6466970,Janesville
4285,C_CND_004286,8/1/2022,Male,148.5,McKinney Dodge Chrysler Jeep,Plymouth,Prowler,Overhead Camshaft,Manual,Red,71000,85257-3102,Hatchback,8161210,Scottsdale
4286,C_CND_004287,8/1/2022,Female,3025.0,Race Car Help,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Red,39000,78758-7841,Sedan,7467534,Austin
4287,C_CND_004288,8/1/2022,Male,148.5,Ryder Truck Rental and Leasing,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,06457-3834,SUV,8229783,Middletown
4288,C_CND_004289,8/1/2022,Male,8855.0,Motor Vehicle Branch Office,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Red,19000,78758-7841,Hatchback,8998696,Greenville
4289,C_CND_004290,8/1/2022,Female,12716.0,Nebo Chevrolet,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Pale White,32600,06457-3834,Hatchback,7491878,Pasco
4290,C_CND_004291,8/2/2022,Female,4950.0,Ryder Truck Rental and Leasing,Chevrolet,Corvette,Overhead Camshaft,Manual,Pale White,22000,06457-3834,SUV,8250958,Middletown
4291,C_CND_004292,8/2/2022,Female,15400.0,Saab-Belle Dodge,Lincoln,Continental,Overhead Camshaft,Manual,Red,82000,60504-7114,Passenger,7105750,Aurora
4292,C_CND_004293,8/2/2022,Male,148.5,Scrivener Performance Engineering,Ford,Escort,Overhead Camshaft,Manual,Black,11000,38701-8047,Passenger,7880170,Greenville
4293,C_CND_004294,8/2/2022,Male,8932.0,Star Enterprises Inc,Nissan,Pathfinder,Overhead Camshaft,Manual,Red,11000,99301-3882,SUV,8408261,Pasco
4294,C_CND_004295,8/2/2022,Female,148.5,Suburban Ford,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,36000,53546-9427,Hatchback,7783220,Janesville
4295,C_CND_004296,8/2/2022,Female,46860.0,Tri-State Mack Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,16000,85257-3102,SUV,8823329,Scottsdale
4296,C_CND_004297,8/2/2022,Male,12540.0,U-Haul CO,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,78758-7841,Sedan,7986019,Austin
4297,C_CND_004298,8/2/2022,Male,13750.0,McKinney Dodge Chrysler Jeep,Volkswagen,Cabrio,Overhead Camshaft,Manual,Red,25000,85257-3102,Sedan,7883547,Scottsdale
4298,C_CND_004299,8/2/2022,Male,5720.0,Motor Vehicle Branch Office,Dodge,Dakota,Overhead Camshaft,Manual,Red,12000,78758-7841,Sedan,7510359,Austin
4299,C_CND_004300,8/2/2022,Female,6105.0,Nebo Chevrolet,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000,06457-3834,SUV,8058359,Middletown
4300,C_CND_004301,8/2/2022,Male,13398.0,New Castle Ford Lincoln Mercury,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42800,60504-7114,Hatchback,7109882,Aurora
4301,C_CND_004302,8/2/2022,Male,3300.0,Ryder Truck Rental and Leasing,Chevrolet,Malibu,Overhead Camshaft,Manual,Red,82000,06457-3834,Hardtop,7215320,Middletown
4302,C_CND_004303,8/2/2022,Male,7425.0,U-Haul CO,Ford,Focus,Overhead Camshaft,Manual,Red,17000,78758-7841,Hardtop,6152986,Austin
4303,C_CND_004304,8/2/2022,Male,11880.0,Ryder Truck Rental and Leasing,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Red,15001,06457-3834,Hardtop,7270419,Middletown
4304,C_CND_004305,8/2/2022,Male,12265.0,Motor Vehicle Branch Office,Saturn,LW,Overhead Camshaft,Manual,Pale White,13500,78758-7841,Hatchback,8803145,Austin
4305,C_CND_004306,8/2/2022,Male,14740.0,Nebo Chevrolet,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,06457-3834,SUV,7436415,Middletown
4306,C_CND_004307,8/2/2022,Male,148.5,New Castle Ford Lincoln Mercury,Plymouth,Neon,Overhead Camshaft,Manual,Pale White,22000,60504-7114,SUV,7357401,Aurora
